order_id,order_date,customer_id,product,quantity,price,revenue
1265,2023-12-10,209,Monitor,2,199.0,398.0
1266,2023-06-07,224,Monitor,2,999.0,1998.0
1267,2023-01-21,3,Monitor,1,49.0,49.0
1268,2023-12-08,372,Monitor,1,49.0,49.0
1269,2023-04-16,611,Phone,2,499.0,998.0
1270,2022-04-29,116,Phone,1,199.0,199.0
1271,2023-01-31,447,Phone,3,299.0,897.0
1272,2023-06-16,415,Phone,5,99.0,495.0
1273,2022-09-18,1119,Monitor,1,499.0,499.0
1274,2022-09-13,892,Phone,1,999.0,999.0
1275,2022-08-14,1048,Laptop,2,199.0,398.0
1276,2022-02-22,663,Phone,3,49.0,147.0
1277,2023-05-15,1074,Headphones,1,499.0,499.0
1279,2022-12-30,1103,Tablet,2,299.0,598.0
1280,2022-10-07,1051,Phone,5,49.0,245.0
1281,2023-08-16,271,Laptop,1,299.0,299.0
1282,2023-12-15,562,Phone,1,49.0,49.0
1283,2022-06-07,804,Monitor,5,99.0,495.0
1284,2023-09-24,247,Tablet,2,199.0,398.0
1285,2022-02-28,387,Headphones,3,99.0,297.0
1286,2023-12-28,702,Phone,2,299.0,598.0
1287,2022-05-08,559,Laptop,5,199.0,995.0
1288,2023-12-22,973,Headphones,2,49.0,98.0
1289,2022-04-25,984,Phone,4,299.0,1196.0
1290,2022-07-28,352,Tablet,2,999.0,1998.0
1291,2023-06-10,753,Monitor,3,49.0,147.0
1292,2023-06-05,781,Phone,1,199.0,199.0
1293,2023-07-06,1025,Monitor,1,99.0,99.0
1294,2022-08-25,546,Laptop,3,199.0,597.0
1295,2022-10-08,79,Phone,1,99.0,99.0
1296,2022-12-25,334,Laptop,2,99.0,198.0
1297,2022-07-20,889,Monitor,1,49.0,49.0
1299,2022-08-23,1106,Monitor,1,199.0,199.0
1300,2023-05-09,502,Headphones,3,199.0,597.0
1301,2022-01-04,765,Tablet,2,99.0,198.0
1302,2023-10-28,921,Tablet,1,199.0,199.0
1303,2023-03-18,550,Phone,2,99.0,198.0
1304,2022-01-29,14,Phone,1,99.0,99.0
1305,2022-04-19,392,Phone,1,199.0,199.0
1306,2023-09-02,310,Tablet,1,99.0,99.0
1308,2022-03-16,974,Headphones,5,199.0,995.0
1310,2022-05-08,1117,Headphones,2,49.0,98.0
1311,2022-02-11,340,Phone,1,49.0,49.0
1312,2022-12-22,597,Tablet,2,99.0,198.0
1314,2022-02-03,1046,Phone,2,499.0,998.0
1315,2022-01-17,291,Headphones,3,199.0,597.0
1316,2023-11-08,306,Phone,2,999.0,1998.0
1317,2022-06-02,634,Tablet,1,99.0,99.0
1319,2023-08-11,625,Headphones,1,99.0,99.0
1321,2023-09-21,848,Monitor,1,199.0,199.0
1322,2022-12-08,442,Tablet,1,99.0,99.0
1323,2022-01-27,503,Phone,2,199.0,398.0
1324,2022-10-14,130,Monitor,3,99.0,297.0
1325,2023-10-08,1156,Tablet,1,199.0,199.0
1326,2022-06-17,597,Tablet,1,99.0,99.0
1328,2022-09-25,593,Phone,2,999.0,1998.0
1329,2023-03-31,999,Tablet,2,499.0,998.0
1331,2023-02-05,1093,Phone,3,299.0,897.0
1332,2023-04-21,448,Headphones,2,299.0,598.0
1333,2023-12-03,819,Tablet,2,199.0,398.0
1334,2023-09-26,1189,Monitor,2,49.0,98.0
1335,2023-07-12,709,Phone,2,49.0,98.0
1336,2023-07-30,265,Phone,2,99.0,198.0
1337,2022-05-10,612,Phone,1,499.0,499.0
1338,2022-12-29,832,Phone,1,49.0,49.0
1339,2023-12-06,674,Tablet,1,999.0,999.0
1340,2023-11-24,157,Tablet,2,199.0,398.0
1341,2022-10-19,251,Phone,4,299.0,1196.0
1342,2023-01-06,878,Laptop,1,49.0,49.0
1343,2022-01-29,530,Phone,1,99.0,99.0
1345,2022-10-23,961,Laptop,3,99.0,297.0
1346,2022-01-11,895,Headphones,4,99.0,396.0
1347,2023-05-27,97,Tablet,2,49.0,98.0
1348,2023-11-07,513,Tablet,4,49.0,196.0
1350,2022-07-06,1156,Headphones,1,199.0,199.0
1352,2022-11-06,1106,Monitor,3,199.0,597.0
1354,2022-02-24,161,Headphones,2,499.0,998.0
1355,2023-09-15,284,Monitor,2,299.0,598.0
1356,2023-10-26,106,Headphones,1,49.0,49.0
1357,2023-02-10,1129,Phone,4,99.0,396.0
1358,2022-03-10,228,Phone,1,49.0,49.0
1359,2022-11-08,318,Phone,1,299.0,299.0
1360,2022-10-16,802,Phone,3,299.0,897.0
1362,2022-05-28,472,Laptop,2,99.0,198.0
1363,2023-04-12,1080,Laptop,3,199.0,597.0
1364,2022-09-01,625,Phone,4,49.0,196.0
1365,2023-05-06,13,Phone,4,99.0,396.0
1366,2023-05-22,1042,Phone,1,199.0,199.0
1367,2022-12-31,694,Monitor,2,49.0,98.0
1369,2022-07-20,113,Laptop,1,199.0,199.0
1371,2023-03-26,171,Phone,1,99.0,99.0
1372,2023-05-16,295,Laptop,4,999.0,3996.0
1374,2023-12-14,426,Monitor,2,999.0,1998.0
1375,2022-10-23,977,Monitor,1,299.0,299.0
1376,2022-01-17,1103,Monitor,2,499.0,998.0
1377,2023-10-03,658,Laptop,5,199.0,995.0
1378,2022-08-05,919,Headphones,1,49.0,49.0
1379,2022-03-02,499,Monitor,2,299.0,598.0
1380,2023-09-08,762,Headphones,1,299.0,299.0
1382,2022-01-25,826,Headphones,2,199.0,398.0
1383,2022-02-08,71,Monitor,3,99.0,297.0
1386,2022-08-17,582,Monitor,1,49.0,49.0
1387,2022-04-18,470,Headphones,3,99.0,297.0
1388,2022-06-21,193,Tablet,3,199.0,597.0
1389,2023-03-11,1092,Tablet,2,49.0,98.0
1390,2023-04-23,494,Headphones,2,49.0,98.0
1391,2022-04-12,52,Phone,4,99.0,396.0
1392,2023-06-08,882,Tablet,3,499.0,1497.0
1393,2022-10-02,363,Phone,3,49.0,147.0
1394,2023-09-05,917,Headphones,3,99.0,297.0
1395,2022-02-13,474,Laptop,2,299.0,598.0
1398,2023-07-23,1152,Monitor,4,99.0,396.0
1401,2022-11-14,1089,Headphones,5,299.0,1495.0
1402,2023-08-15,241,Laptop,1,199.0,199.0
1403,2022-08-04,536,Phone,4,99.0,396.0
1404,2022-12-05,83,Laptop,1,199.0,199.0
1405,2023-10-23,982,Phone,1,49.0,49.0
1407,2023-12-28,611,Headphones,1,99.0,99.0
1408,2023-04-30,574,Monitor,1,199.0,199.0
1409,2023-01-09,286,Laptop,2,49.0,98.0
1410,2023-12-11,989,Laptop,3,99.0,297.0
1412,2023-06-21,126,Tablet,1,299.0,299.0
1414,2022-03-30,554,Headphones,2,99.0,198.0
1415,2022-09-25,610,Headphones,2,49.0,98.0
1416,2023-10-17,1182,Phone,2,199.0,398.0
1420,2022-02-16,273,Phone,1,99.0,99.0
1421,2022-10-15,398,Laptop,3,49.0,147.0
1422,2022-01-16,471,Headphones,1,99.0,99.0
1423,2023-12-12,985,Phone,4,199.0,796.0
1424,2023-02-05,1134,Monitor,4,299.0,1196.0
1425,2022-03-27,569,Phone,5,199.0,995.0
1426,2022-09-07,1138,Laptop,4,199.0,796.0
1427,2023-01-26,897,Laptop,1,49.0,49.0
1428,2022-12-01,820,Phone,2,999.0,1998.0
1429,2023-09-21,853,Tablet,1,999.0,999.0
1430,2023-06-03,710,Phone,3,299.0,897.0
1431,2022-05-17,321,Tablet,4,49.0,196.0
1432,2023-11-19,179,Tablet,4,199.0,796.0
1433,2023-05-13,897,Monitor,1,199.0,199.0
1437,2022-08-11,61,Phone,3,49.0,147.0
1439,2023-02-06,538,Phone,5,199.0,995.0
1441,2023-05-05,988,Tablet,4,99.0,396.0
1442,2023-09-07,65,Phone,2,99.0,198.0
1443,2022-09-30,586,Phone,3,199.0,597.0
1444,2023-06-10,171,Monitor,3,49.0,147.0
1445,2022-06-08,535,Phone,4,99.0,396.0
1446,2022-06-01,693,Phone,1,499.0,499.0
1447,2023-09-12,108,Phone,4,49.0,196.0
1448,2022-07-07,1186,Monitor,1,49.0,49.0
1450,2022-05-11,1005,Phone,1,99.0,99.0
1452,2022-07-02,590,Tablet,2,49.0,98.0
1453,2022-12-30,1040,Tablet,3,49.0,147.0
1454,2022-02-08,327,Monitor,3,999.0,2997.0
1455,2023-06-11,608,Laptop,1,499.0,499.0
1456,2023-05-12,659,Phone,4,49.0,196.0
1458,2022-12-15,1034,Laptop,4,299.0,1196.0
1459,2023-02-01,434,Phone,1,299.0,299.0
1460,2023-12-23,125,Phone,2,199.0,398.0
1462,2022-01-16,485,Tablet,1,49.0,49.0
1463,2023-05-08,652,Phone,1,99.0,99.0
1464,2023-03-02,1174,Monitor,1,99.0,99.0
1465,2022-04-18,800,Phone,1,99.0,99.0
1466,2023-03-26,873,Phone,1,999.0,999.0
1467,2022-11-07,129,Tablet,2,199.0,398.0
1468,2022-06-19,438,Laptop,3,49.0,147.0
1469,2023-06-30,751,Laptop,2,99.0,198.0
1470,2023-02-18,501,Phone,4,99.0,396.0
1472,2022-05-21,211,Monitor,2,199.0,398.0
1473,2022-10-01,902,Laptop,2,199.0,398.0
1474,2023-02-20,45,Monitor,1,299.0,299.0
1475,2023-08-31,1121,Monitor,2,299.0,598.0
1477,2022-01-29,461,Monitor,4,99.0,396.0
1478,2023-04-22,391,Phone,3,499.0,1497.0
1479,2022-11-14,1068,Phone,1,299.0,299.0
1480,2022-09-02,27,Tablet,3,299.0,897.0
1482,2022-09-29,1121,Tablet,1,499.0,499.0
1485,2023-01-12,621,Headphones,3,49.0,147.0
1486,2022-09-23,567,Headphones,3,199.0,597.0
1488,2022-12-06,185,Headphones,2,99.0,198.0
1489,2023-01-24,1093,Laptop,3,499.0,1497.0
1490,2023-07-31,1154,Phone,1,299.0,299.0
1491,2023-11-20,848,Phone,2,299.0,598.0
1493,2023-03-05,806,Tablet,1,99.0,99.0
1494,2022-05-22,1178,Monitor,2,299.0,598.0
1495,2023-01-11,79,Laptop,2,199.0,398.0
1496,2023-11-01,579,Phone,1,99.0,99.0
1497,2022-11-20,413,Monitor,1,49.0,49.0
1498,2022-05-26,546,Phone,1,499.0,499.0
1499,2022-10-20,169,Phone,1,199.0,199.0
1500,2023-10-27,681,Phone,1,499.0,499.0
1501,2023-03-08,583,Phone,1,199.0,199.0
1502,2023-12-06,515,Monitor,2,99.0,198.0
1503,2023-08-08,32,Phone,1,99.0,99.0
1504,2023-02-03,287,Tablet,3,99.0,297.0
1506,2022-05-20,1067,Monitor,1,49.0,49.0
1510,2023-12-11,518,Phone,1,199.0,199.0
1512,2022-11-15,1034,Tablet,2,99.0,198.0
1513,2022-10-29,583,Phone,2,49.0,98.0
1514,2022-12-10,1114,Phone,5,99.0,495.0
1515,2022-01-11,226,Headphones,4,999.0,3996.0
1516,2022-03-03,670,Monitor,1,49.0,49.0
1517,2022-08-14,917,Phone,1,199.0,199.0
1518,2022-06-02,126,Phone,1,49.0,49.0
1519,2023-12-12,956,Monitor,1,99.0,99.0
1520,2023-07-18,1121,Tablet,1,49.0,49.0
1521,2023-07-25,74,Monitor,1,499.0,499.0
1522,2023-08-07,56,Phone,1,199.0,199.0
1523,2023-10-22,720,Monitor,1,999.0,999.0
1524,2023-07-29,553,Phone,1,299.0,299.0
1526,2022-08-31,574,Tablet,2,199.0,398.0
1527,2023-05-08,667,Headphones,5,199.0,995.0
1528,2023-01-01,284,Phone,1,199.0,199.0
1529,2022-11-26,187,Phone,2,199.0,398.0
1530,2022-04-17,498,Tablet,1,499.0,499.0
1531,2022-08-14,130,Tablet,1,199.0,199.0
1532,2022-08-06,639,Monitor,1,499.0,499.0
1533,2023-05-21,114,Monitor,4,299.0,1196.0
1534,2022-09-16,13,Laptop,5,49.0,245.0
1536,2022-02-23,447,Monitor,1,49.0,49.0
1537,2022-02-16,986,Headphones,1,199.0,199.0
1538,2023-12-28,993,Tablet,1,299.0,299.0
1540,2023-06-05,74,Laptop,1,49.0,49.0
1541,2022-04-09,537,Phone,2,49.0,98.0
1542,2022-01-20,101,Headphones,1,49.0,49.0
1543,2023-07-27,176,Phone,1,99.0,99.0
1545,2023-02-23,1141,Monitor,1,499.0,499.0
1546,2023-11-21,1190,Monitor,5,299.0,1495.0
1547,2022-03-03,41,Phone,1,499.0,499.0
1548,2022-05-25,429,Headphones,4,99.0,396.0
1549,2022-08-04,344,Tablet,3,49.0,147.0
1550,2022-01-03,366,Tablet,5,49.0,245.0
1551,2022-06-09,1144,Monitor,3,499.0,1497.0
1552,2022-04-30,609,Phone,2,299.0,598.0
1553,2022-03-30,657,Phone,4,299.0,1196.0
1555,2023-08-03,229,Tablet,2,99.0,198.0
1557,2023-09-02,1154,Monitor,3,49.0,147.0
1558,2022-09-24,889,Monitor,5,299.0,1495.0
1559,2023-09-09,984,Tablet,3,99.0,297.0
1560,2022-11-19,836,Monitor,4,49.0,196.0
1561,2023-09-27,117,Phone,3,299.0,897.0
1562,2023-06-25,818,Laptop,3,99.0,297.0
1563,2023-10-11,368,Headphones,2,299.0,598.0
1564,2022-07-14,1118,Laptop,4,299.0,1196.0
1565,2022-11-28,168,Phone,3,199.0,597.0
1566,2022-06-19,954,Tablet,3,299.0,897.0
1567,2023-06-05,661,Phone,2,199.0,398.0
1568,2023-04-08,695,Headphones,1,99.0,99.0
1570,2023-06-21,152,Laptop,4,199.0,796.0
1571,2022-09-18,586,Phone,2,49.0,98.0
1572,2023-01-30,913,Tablet,1,999.0,999.0
1573,2022-08-14,274,Phone,1,199.0,199.0
1574,2022-05-04,496,Tablet,3,499.0,1497.0
1575,2022-02-07,101,Headphones,3,499.0,1497.0
1576,2022-11-24,557,Headphones,3,99.0,297.0
1577,2022-09-08,1106,Phone,2,199.0,398.0
1578,2022-06-25,73,Phone,1,99.0,99.0
1579,2023-08-25,1038,Tablet,1,99.0,99.0
1581,2022-02-06,735,Headphones,3,299.0,897.0
1583,2023-11-19,1019,Monitor,2,199.0,398.0
1585,2022-04-24,107,Laptop,2,199.0,398.0
1586,2022-02-09,265,Laptop,4,299.0,1196.0
1588,2022-08-12,155,Phone,3,99.0,297.0
1591,2022-04-25,247,Phone,1,199.0,199.0
1593,2022-11-19,858,Phone,3,299.0,897.0
1594,2023-07-22,538,Phone,2,299.0,598.0
1597,2022-10-16,154,Tablet,2,99.0,198.0
1598,2022-09-19,92,Phone,3,199.0,597.0
1599,2022-08-04,338,Tablet,1,99.0,99.0
1600,2022-05-27,1155,Phone,2,199.0,398.0
1601,2022-12-02,450,Tablet,3,49.0,147.0
1602,2022-06-17,810,Monitor,2,199.0,398.0
1603,2022-04-02,787,Laptop,1,99.0,99.0
1604,2022-12-19,273,Phone,2,199.0,398.0
1605,2023-07-25,588,Laptop,2,99.0,198.0
1606,2023-07-25,177,Tablet,3,99.0,297.0
1607,2023-11-12,831,Phone,2,999.0,1998.0
1608,2022-12-29,643,Tablet,5,49.0,245.0
1609,2023-07-11,1073,Tablet,1,299.0,299.0
1610,2022-12-11,567,Headphones,5,999.0,4995.0
1611,2023-11-24,666,Tablet,2,199.0,398.0
1612,2022-06-19,868,Tablet,2,499.0,998.0
1614,2022-07-10,302,Headphones,1,199.0,199.0
1615,2023-10-29,868,Monitor,3,199.0,597.0
1616,2023-02-26,912,Phone,3,49.0,147.0
1618,2022-01-07,822,Phone,2,99.0,198.0
1620,2023-07-11,561,Monitor,5,999.0,4995.0
1621,2022-01-31,1142,Phone,4,49.0,196.0
1623,2023-03-02,144,Phone,4,99.0,396.0
1624,2023-01-29,442,Phone,4,199.0,796.0
1625,2023-11-03,1181,Phone,1,299.0,299.0
1626,2022-12-29,487,Monitor,3,99.0,297.0
1627,2023-03-13,860,Phone,1,49.0,49.0
1628,2023-11-01,1158,Laptop,2,299.0,598.0
1629,2023-07-05,148,Monitor,1,499.0,499.0
1630,2022-03-23,1095,Phone,1,199.0,199.0
1631,2022-12-22,811,Laptop,1,199.0,199.0
1632,2022-09-15,666,Phone,1,49.0,49.0
1633,2023-12-19,90,Phone,3,99.0,297.0
1634,2023-08-12,199,Phone,1,99.0,99.0
1635,2023-06-08,1185,Laptop,1,99.0,99.0
1636,2022-10-22,538,Headphones,4,999.0,3996.0
1637,2022-08-12,1145,Monitor,2,199.0,398.0
1638,2023-06-09,301,Phone,2,49.0,98.0
1639,2022-02-15,724,Phone,5,99.0,495.0
1640,2023-10-29,963,Phone,4,99.0,396.0
1641,2022-04-23,68,Tablet,1,199.0,199.0
1642,2022-08-21,459,Laptop,2,99.0,198.0
1643,2022-01-17,398,Phone,5,99.0,495.0
1644,2022-12-26,620,Headphones,1,199.0,199.0
1645,2022-08-11,1164,Phone,1,99.0,99.0
1646,2023-12-01,730,Phone,1,49.0,49.0
1647,2023-03-24,556,Headphones,1,49.0,49.0
1648,2022-12-31,781,Tablet,3,99.0,297.0
1649,2023-11-06,894,Phone,3,49.0,147.0
1650,2022-11-22,610,Tablet,5,99.0,495.0
1651,2023-04-12,748,Laptop,3,299.0,897.0
1652,2023-02-18,282,Monitor,1,299.0,299.0
1654,2023-08-09,924,Monitor,5,499.0,2495.0
1655,2022-08-21,996,Headphones,1,99.0,99.0
1656,2022-08-12,746,Headphones,1,499.0,499.0
1657,2023-02-16,87,Headphones,4,99.0,396.0
1658,2023-07-26,1103,Tablet,2,99.0,198.0
1659,2022-12-01,791,Phone,1,99.0,99.0
1660,2022-08-10,304,Phone,4,49.0,196.0
1663,2022-07-15,558,Phone,4,99.0,396.0
1664,2023-04-29,899,Headphones,1,99.0,99.0
1665,2022-08-30,78,Monitor,2,49.0,98.0
1666,2022-11-20,784,Headphones,4,49.0,196.0
1667,2022-07-11,674,Headphones,5,49.0,245.0
1668,2022-01-17,238,Phone,1,99.0,99.0
1669,2023-06-08,1158,Laptop,1,499.0,499.0
1671,2023-12-06,1042,Phone,2,49.0,98.0
1675,2022-07-29,1075,Tablet,1,99.0,99.0
1677,2022-09-27,480,Phone,3,49.0,147.0
1678,2023-12-05,1043,Laptop,1,199.0,199.0
1679,2023-11-18,84,Phone,1,99.0,99.0
1680,2022-10-12,1179,Tablet,4,999.0,3996.0
1682,2023-11-07,619,Phone,1,499.0,499.0
1684,2023-01-16,816,Tablet,3,99.0,297.0
1685,2023-04-05,647,Phone,1,99.0,99.0
1686,2022-01-07,443,Phone,3,499.0,1497.0
1687,2022-01-29,1093,Phone,1,999.0,999.0
1688,2022-02-02,523,Headphones,1,99.0,99.0
1689,2023-10-08,143,Phone,2,299.0,598.0
1690,2022-03-20,192,Tablet,3,49.0,147.0
1691,2023-04-04,378,Monitor,4,99.0,396.0
1693,2023-06-22,535,Headphones,2,99.0,198.0
1695,2023-03-06,93,Phone,2,49.0,98.0
1696,2022-10-12,529,Laptop,4,499.0,1996.0
1697,2023-05-31,1178,Tablet,1,499.0,499.0
1699,2023-02-01,840,Phone,2,299.0,598.0
1700,2023-05-04,1173,Tablet,4,199.0,796.0
1701,2022-02-08,889,Tablet,3,99.0,297.0
1703,2022-06-06,472,Tablet,1,199.0,199.0
1704,2022-03-16,893,Tablet,1,299.0,299.0
1705,2022-05-10,547,Phone,1,299.0,299.0
1706,2023-11-18,631,Phone,2,499.0,998.0
1707,2022-03-25,1038,Monitor,2,49.0,98.0
1708,2022-01-22,778,Tablet,5,99.0,495.0
1709,2023-04-04,364,Phone,1,299.0,299.0
1710,2023-06-23,119,Phone,3,499.0,1497.0
1711,2023-12-08,546,Tablet,4,299.0,1196.0
1712,2023-01-17,1193,Headphones,4,99.0,396.0
1713,2023-03-16,522,Tablet,1,99.0,99.0
1714,2023-08-27,634,Laptop,2,299.0,598.0
1715,2022-01-21,963,Phone,1,299.0,299.0
1716,2022-10-30,958,Headphones,1,199.0,199.0
1717,2022-03-25,883,Laptop,1,99.0,99.0
1718,2023-10-21,780,Headphones,3,999.0,2997.0
1719,2023-03-29,871,Headphones,2,199.0,398.0
1720,2023-01-22,516,Laptop,2,299.0,598.0
1721,2023-05-22,938,Headphones,5,99.0,495.0
1723,2023-07-24,106,Monitor,2,499.0,998.0
1724,2023-06-11,1109,Phone,3,49.0,147.0
1725,2022-06-11,214,Phone,1,199.0,199.0
1726,2022-06-12,1145,Tablet,2,199.0,398.0
1727,2023-06-08,1156,Monitor,1,299.0,299.0
1728,2022-09-28,850,Laptop,4,99.0,396.0
1729,2023-05-07,197,Tablet,1,99.0,99.0
1730,2022-07-27,19,Phone,1,999.0,999.0
1731,2023-06-23,642,Phone,2,199.0,398.0
1732,2023-08-07,1036,Phone,1,49.0,49.0
1733,2022-03-01,1105,Phone,1,49.0,49.0
1735,2023-10-19,866,Laptop,1,49.0,49.0
1736,2023-08-28,774,Laptop,2,199.0,398.0
1737,2022-11-05,392,Laptop,2,99.0,198.0
1738,2023-06-04,637,Phone,2,499.0,998.0
1739,2023-08-14,307,Headphones,2,299.0,598.0
1740,2022-01-27,895,Laptop,1,199.0,199.0
1741,2023-11-17,652,Headphones,1,49.0,49.0
1742,2023-07-16,841,Monitor,3,499.0,1497.0
1743,2022-07-18,1026,Tablet,4,99.0,396.0
1744,2023-01-22,520,Tablet,1,999.0,999.0
1745,2022-12-15,636,Monitor,1,199.0,199.0
1746,2023-11-24,740,Laptop,2,299.0,598.0
1747,2023-06-20,469,Tablet,2,49.0,98.0
1748,2023-01-13,212,Tablet,2,299.0,598.0
1750,2023-06-11,1032,Monitor,3,99.0,297.0
1752,2022-07-25,477,Tablet,2,49.0,98.0
1753,2023-03-31,874,Tablet,3,49.0,147.0
1754,2022-09-30,460,Phone,2,99.0,198.0
1755,2022-08-24,253,Phone,1,499.0,499.0
1756,2023-06-05,752,Tablet,5,99.0,495.0
1757,2023-11-09,981,Headphones,4,299.0,1196.0
1758,2023-12-27,854,Phone,3,49.0,147.0
1759,2023-05-16,236,Monitor,1,199.0,199.0
1760,2022-04-27,478,Phone,1,199.0,199.0
1762,2022-12-10,1044,Laptop,2,499.0,998.0
1763,2023-08-07,216,Laptop,4,199.0,796.0
1764,2023-01-30,855,Phone,1,299.0,299.0
1765,2022-03-05,135,Phone,1,49.0,49.0
1766,2023-12-18,905,Monitor,5,199.0,995.0
1767,2023-12-22,1153,Monitor,2,49.0,98.0
1768,2022-03-13,410,Laptop,1,99.0,99.0
1769,2022-10-01,86,Phone,1,99.0,99.0
1770,2022-11-16,556,Phone,2,299.0,598.0
1772,2023-01-01,1075,Laptop,2,299.0,598.0
1773,2023-05-10,242,Laptop,1,199.0,199.0
1774,2023-08-30,920,Headphones,3,49.0,147.0
1775,2022-06-15,266,Monitor,1,299.0,299.0
1776,2023-06-28,1144,Phone,5,499.0,2495.0
1777,2022-01-11,712,Phone,1,999.0,999.0
1778,2022-10-28,70,Phone,2,199.0,398.0
1780,2022-04-12,39,Tablet,3,299.0,897.0
1781,2023-03-01,801,Laptop,5,49.0,245.0
1782,2023-01-27,1042,Monitor,3,49.0,147.0
1783,2022-08-02,732,Phone,2,49.0,98.0
1784,2023-11-22,825,Phone,2,99.0,198.0
1785,2022-03-29,756,Phone,3,199.0,597.0
1787,2023-02-05,283,Phone,5,99.0,495.0
1788,2023-08-11,110,Phone,1,299.0,299.0
1789,2022-02-15,1017,Phone,5,299.0,1495.0
1790,2023-11-03,544,Laptop,1,99.0,99.0
1791,2023-04-08,25,Monitor,1,49.0,49.0
1793,2022-11-06,791,Laptop,1,299.0,299.0
1795,2022-04-02,57,Monitor,4,99.0,396.0
1796,2023-10-22,180,Monitor,3,499.0,1497.0
1797,2023-11-04,232,Phone,2,99.0,198.0
1798,2023-12-15,343,Phone,2,299.0,598.0
1799,2022-08-30,477,Monitor,3,199.0,597.0
1800,2022-01-02,576,Tablet,1,49.0,49.0
1801,2022-08-13,455,Phone,3,49.0,147.0
1802,2023-08-12,289,Headphones,2,49.0,98.0
1803,2022-04-26,258,Laptop,2,99.0,198.0
1804,2023-10-28,530,Headphones,2,299.0,598.0
1805,2022-04-13,687,Headphones,4,49.0,196.0
1806,2022-07-13,929,Tablet,1,199.0,199.0
1807,2022-06-15,229,Headphones,1,99.0,99.0
1808,2022-03-31,596,Monitor,3,299.0,897.0
1809,2023-11-17,435,Phone,2,299.0,598.0
1810,2022-05-02,882,Phone,4,299.0,1196.0
1811,2022-05-23,1021,Laptop,1,199.0,199.0
1812,2022-04-16,402,Phone,1,99.0,99.0
1813,2023-03-04,622,Monitor,4,499.0,1996.0
1814,2022-11-01,88,Phone,2,49.0,98.0
1815,2022-11-13,584,Phone,2,99.0,198.0
1816,2023-09-27,309,Tablet,1,49.0,49.0
1817,2022-01-09,906,Headphones,1,299.0,299.0
1818,2022-03-14,343,Laptop,2,299.0,598.0
1819,2022-12-25,436,Phone,1,299.0,299.0
1820,2022-08-11,177,Phone,4,99.0,396.0
1821,2023-02-20,139,Tablet,3,49.0,147.0
1822,2023-07-07,194,Laptop,1,999.0,999.0
1823,2023-01-05,1188,Tablet,2,199.0,398.0
1824,2023-12-17,1185,Phone,2,99.0,198.0
1825,2022-09-21,943,Phone,1,199.0,199.0
1826,2023-11-21,525,Headphones,1,49.0,49.0
1827,2022-11-14,1066,Laptop,1,49.0,49.0
1828,2022-03-25,915,Phone,2,99.0,198.0
1829,2022-11-14,210,Laptop,2,99.0,198.0
1830,2022-04-21,741,Phone,2,99.0,198.0
1831,2022-09-08,862,Tablet,3,499.0,1497.0
1832,2023-01-18,954,Phone,3,199.0,597.0
1833,2022-01-07,833,Laptop,2,199.0,398.0
1834,2023-04-04,140,Phone,3,299.0,897.0
1836,2022-07-27,546,Monitor,4,49.0,196.0
1837,2023-01-25,1017,Tablet,2,499.0,998.0
1838,2022-11-10,57,Tablet,3,199.0,597.0
1839,2022-01-22,112,Phone,2,49.0,98.0
1840,2023-02-14,5,Phone,1,99.0,99.0
1841,2023-05-30,1037,Phone,2,199.0,398.0
1842,2022-05-07,90,Phone,1,299.0,299.0
1843,2023-12-01,616,Phone,2,99.0,198.0
1844,2022-01-14,891,Tablet,2,199.0,398.0
1845,2022-01-12,698,Tablet,3,299.0,897.0
1846,2022-03-28,898,Headphones,2,99.0,198.0
1847,2023-06-08,971,Phone,2,499.0,998.0
1848,2023-06-21,1132,Tablet,1,499.0,499.0
1849,2022-10-28,668,Monitor,5,199.0,995.0
1851,2022-05-02,589,Phone,3,49.0,147.0
1852,2022-05-27,485,Phone,1,49.0,49.0
1853,2023-07-21,982,Laptop,2,99.0,198.0
1854,2022-12-22,972,Phone,1,199.0,199.0
1855,2023-11-16,639,Monitor,2,199.0,398.0
1856,2023-09-23,997,Laptop,1,199.0,199.0
1857,2022-11-05,282,Phone,2,49.0,98.0
1858,2023-11-26,986,Monitor,2,49.0,98.0
1859,2022-10-15,1112,Monitor,1,499.0,499.0
1860,2022-11-03,16,Phone,2,499.0,998.0
1861,2023-08-17,1175,Tablet,4,299.0,1196.0
1862,2023-12-24,936,Phone,1,299.0,299.0
1863,2023-10-24,254,Phone,3,199.0,597.0
1864,2023-07-03,329,Phone,1,99.0,99.0
1866,2022-11-08,783,Headphones,1,299.0,299.0
1867,2022-02-28,997,Laptop,3,199.0,597.0
1868,2023-10-05,845,Tablet,1,49.0,49.0
1870,2022-02-04,366,Tablet,2,499.0,998.0
1872,2022-04-03,760,Phone,3,199.0,597.0
1873,2022-07-26,639,Monitor,1,999.0,999.0
1874,2022-12-19,1064,Tablet,3,49.0,147.0
1875,2022-11-28,924,Phone,1,199.0,199.0
1876,2023-12-26,416,Phone,1,199.0,199.0
1877,2022-06-08,255,Phone,3,99.0,297.0
1878,2022-01-24,1167,Phone,5,499.0,2495.0
1879,2023-02-08,710,Monitor,1,99.0,99.0
1880,2023-05-31,577,Headphones,3,49.0,147.0
1881,2022-12-30,900,Phone,1,49.0,49.0
1882,2023-01-17,11,Phone,3,49.0,147.0
1883,2023-06-16,26,Monitor,2,99.0,198.0
